Date,Price,Open,High,Low,Vol.,Change %,Volume,Change_pct,Ticker,SMA5,SMA10,SMA20,EMA5,EMA10,EMA20,Signal,Crossover,Daily_Return,Volatility_5,Volatility_10,Volatility_20,Volatility_Annual
2022-05-27,694.3,684.2,695.62,683.67,24.03M,1.85%,24030000.0,1.85,HDBK,669.384,660.9309999999999,665.102,674.9418596328792,667.9023601348833,670.473118916553,1,0.0,0.01855791095136805,0.015365729631189635,0.015621829800371157,0.018361504236566493,0.2512618940049476
2022-05-30,699.04,703.37,708.49,697.49,12.62M,0.68%,12620000.0,0.68,HDBK,679.116,665.742,665.525,682.9745730885861,673.5637492012681,673.1937742578336,1,0.0,0.00682702002016411,0.009089794496611292,0.015586900571286455,0.01830117966402777,0.2512618940049476
2022-05-31,692.75,696.22,700.66,688.29,13.49M,-0.90%,13490000.0,-0.9,HDBK,686.098,669.4799999999999,665.157,686.2330487257241,677.0521584374012,675.0562719475638,1,0.0,-0.00899805447470814,0.014075168892121005,0.01641756926087944,0.0181562432783608,0.2512618940049476
2022-06-01,695.69,688.29,698.49,687.86,12.09M,0.42%,12090000.0,0.42,HDBK,692.6859999999999,673.517,666.1254999999999,689.3853658171495,680.4408569033283,677.0213889049387,1,0.0,0.004243955250812004,0.014318851393201217,0.01630563375912398,0.01635458207393602,0.2512618940049476
2022-06-02,690.83,691.9,692.28,687.59,11.48M,-0.70%,11480000.0,-0.7,HDBK,694.522,678.4069999999999,666.927,689.8669105447664,682.329792011814,678.3364947235159,1,0.0,-0.006985870143310979,0.011197608985379897,0.01430472605747215,0.016446406293224927,0.2512618940049476
2022-06-03,688.44,697.41,698.64,686.44,6.96M,-0.35%,6960000.0,-0.35,HDBK,693.35,681.367,668.491,689.391273696511,683.4407389187568,679.2987333212764,1,0.0,-0.003459606560224593,0.006934256693819491,0.012976437432428444,0.015188227980332815,0.2512618940049476
2022-06-06,687.51,686.44,691.78,678.64,6.17M,-0.13%,6170000.0,-0.13,HDBK,691.0440000000001,685.08,669.952,688.7641824643407,684.1806045698919,680.0807587192501,1,0.0,-0.0013508802510023843,0.005166932291533323,0.011720301399590054,0.015211367392307551,0.2512618940049476
2022-06-07,679.61,679.31,685.44,675.37,10.25M,-1.15%,10250000.0,-1.15,HDBK,688.4159999999999,687.2570000000001,670.4895,685.7127883095606,683.3495855571842,680.0359245555119,1,0.0,-0.011490741952844274,0.005918534011816159,0.012660157276134511,0.015145679207514699,0.2512618940049476
2022-06-08,682.0,684.95,688.79,676.82,5.99M,0.35%,5990000.0,0.35,HDBK,685.678,689.182,670.958,684.4751922063738,683.1042063649688,680.2229793597488,1,0.0,0.003516722826326868,0.005675100718271292,0.012578307964954289,0.015118230652542699,0.2512618940049476
2022-06-09,687.14,679.43,689.31,676.89,7.31M,0.75%,7310000.0,0.75,HDBK,684.9399999999999,689.731,672.8195,685.3634614709159,683.8379870258836,680.881743230249,1,0.0,0.00753665689149563,0.007236909876560726,0.009108793526840697,0.012787768346138728,0.2512618940049476
2022-06-10,673.87,678.36,682.28,670.13,9.16M,-1.93%,9160000.0,-1.93,HDBK,682.0260000000001,687.688,674.3095000000001,681.5323076472773,682.0256257484502,680.2139581607014,0,-1.0,-0.019311930610938055,0.011033333217959056,0.008790605181479814,0.01348114421799439,0.2512618940049476
2022-06-13,661.65,660.16,663.35,652.53,10.89M,-1.81%,10890000.0,-1.81,HDBK,676.8539999999999,683.9490000000001,674.8455,674.9048717648516,678.3209665214592,678.4459621453965,0,0.0,-0.018134061465861384,0.012409379814786499,0.009239220993187615,0.014071899358491012,0.2512618940049476
2022-06-14,654.37,654.0,661.35,650.88,11.87M,-1.10%,11870000.0,-1.1,HDBK,671.806,680.1110000000001,674.7955,668.0599145099011,673.9662453357394,676.1530133696444,0,0.0,-0.01100279604020249,0.012372768410310151,0.00934605284512639,0.014241281849469508,0.2512618940049476
2022-06-15,652.1,649.21,656.27,647.59,11.81M,-0.35%,11810000.0,-0.35,HDBK,665.826,675.7520000000001,674.6345,662.7399430066008,669.990564365605,673.862250191583,0,0.0,-0.0034689854363738615,0.011155208690320871,0.008737852848015799,0.014262674438025293,0.2512618940049476
2022-06-16,639.06,653.37,658.64,637.41,12.17M,-2.00%,12170000.0,-2.0,HDBK,656.2099999999999,670.575,674.491,654.8466286710673,664.3668253900405,670.547750173337,0,0.0,-0.019996932985738458,0.007078533664257843,0.00974315145449686,0.014230350137309956,0.2512618940049476
2022-06-17,643.27,635.92,647.89,634.22,14.72M,0.66%,14720000.0,0.66,HDBK,650.0899999999999,666.058,673.7125,650.9877524473782,660.5310389554877,667.9498692044477,0,0.0,0.006587800832472679,0.01097429300616342,0.01070178038873404,0.012921731178552585,0.2512618940049476
2022-06-20,659.43,650.73,660.86,645.47,15.94M,2.51%,15940000.0,2.51,HDBK,649.646,663.25,674.165,653.8018349649188,660.3308500544899,667.1384530897385,0,0.0,0.02512164409967821,0.017363367457865084,0.014701802915261863,0.013862738188636545,0.2512618940049476
2022-06-21,666.62,666.79,675.32,660.38,13.22M,1.09%,13220000.0,1.09,HDBK,652.0959999999999,661.9509999999999,674.604,658.0745566432793,661.4743318627645,667.0890766050015,0,0.0,0.01090335592860514,0.016822379884807587,0.015143808847969994,0.013840297140632384,0.2512618940049476
2022-06-22,663.47,664.47,666.82,659.96,8.16M,-0.47%,8160000.0,-0.47,HDBK,654.37,660.098,674.64,659.8730377621862,661.8371806149892,666.7444026426205,0,0.0,-0.004725330773154068,0.016967403372188956,0.01504475441520279,0.013797580047248447,0.2512618940049476
2022-06-23,665.92,663.6,672.33,657.61,15.37M,0.37%,15370000.0,0.37,HDBK,659.742,657.976,673.8534999999999,661.8886918414576,662.5795114122639,666.6658881052281,0,0.0,0.0036927065278007376,0.01099502054940825,0.01480275242085257,0.012126160053450099,0.2512618940049476
2022-06-24,675.22,667.61,679.14,667.61,8.01M,1.40%,8010000.0,1.4,HDBK,666.132,658.1110000000001,672.8995,666.3324612276384,664.8777820645795,667.4805654285396,1,1.0,0.013965641518500771,0.011198288447333823,0.014473477709343938,0.0117727289223255,0.2512618940049476
2022-06-27,676.44,683.3,686.29,674.32,9.80M,0.18%,9800000.0,0.18,HDBK,669.534,659.5899999999999,671.7695,669.7016408184256,666.9800035073832,668.3338449115358,1,0.0,0.0018068185184088037,0.007443740370008498,0.012945411804957481,0.01164253456667623,0.2512618940049476
2022-06-28,671.28,670.33,673.82,667.54,9.77M,-0.76%,9770000.0,-0.76,HDBK,670.4660000000001,661.281,670.696,670.2277605456171,667.7618210514953,668.6144311104372,1,0.0,-0.007628171012950324,0.008401523766794945,0.01259981001965967,0.011600534829428997,0.2512618940049476
2022-06-29,670.31,663.97,673.7,663.97,9.99M,-0.14%,9990000.0,-0.14,HDBK,671.8340000000001,663.102,669.427,670.2551736970781,668.2251263148597,668.7759138618242,1,0.0,-0.0014450005958766,0.007915461540151653,0.012506940507770788,0.01152152481312378,0.2512618940049476
2022-06-30,672.33,666.34,675.32,666.34,12.48M,0.30%,12480000.0,0.3,HDBK,673.116,666.429,668.502,670.9467824647188,668.9714669848852,669.1143982559362,1,0.0,0.0030135310527965586,0.007886608156539455,0.009625828134421265,0.011501284929908581,0.2512618940049476
2022-07-01,675.2,670.31,678.31,663.37,11.47M,0.43%,11470000.0,0.43,HDBK,673.1120000000001,669.6220000000001,667.84,672.364521643146,670.1039275330878,669.6939793744184,1,0.0,0.004268737078517937,0.004765633427922878,0.0096147146594522,0.011554382409001434,0.2512618940049476
2022-07-04,676.14,675.17,678.41,669.46,8.49M,0.14%,8490000.0,0.14,HDBK,673.052,671.293,667.2715000000001,673.623014428764,671.2013952543446,670.3078861006643,1,0.0,0.0013921800947866991,0.004729875123238404,0.006488811667723769,0.01156511227824188,0.2512618940049476
2022-07-05,674.62,680.31,687.96,672.48,14.33M,-0.22%,14330000.0,-0.22,HDBK,673.72,672.0930000000001,667.0219999999999,673.9553429525095,671.8229597535545,670.7185636148868,1,0.0,-0.002248055136510163,0.0028027029565935013,0.0059087203716056734,0.011295695242778736,0.2512618940049476
2022-07-06,683.92,672.33,685.0,671.88,15.05M,1.38%,15050000.0,1.38,HDBK,676.442,674.138,667.1179999999999,677.276895301673,674.0224216165446,671.9758432706119,1,0.0,0.013785538525391994,0.005971432815457945,0.006690733896396193,0.011704664231996542,0.2512618940049476
2022-07-07,696.17,688.29,697.27,685.52,17.74M,1.79%,17740000.0,1.79,HDBK,681.21,677.163,667.5695,683.574596867782,678.0492540499001,674.2800486734108,1,0.0,0.01791145163176977,0.008507861971944397,0.008184199826879972,0.012263239251734717,0.2512618940049476
2022-07-08,696.82,703.25,703.25,695.64,12.47M,0.09%,12470000.0,0.09,HDBK,685.534,679.323,668.717,687.9897312451881,681.4621169499183,676.4267107045146,1,0.0,0.0009336799919561489,0.008899400637253708,0.007516685299271597,0.011321726740412057,0.2512618940049476
2022-07-11,701.33,695.27,703.2,694.9,7.46M,0.65%,7460000.0,0.65,HDBK,690.5719999999999,681.812,670.701,692.4364874967921,685.0744593226603,678.7984525421798,1,0.0,0.006472259694038529,0.008470839241701833,0.007566669615426643,0.010343454205193477,0.2512618940049476
2022-07-12,694.17,700.88,700.88,692.98,9.88M,-1.02%,9880000.0,-1.02,HDBK,694.482,684.101,672.691,693.0143249978614,686.7281939912675,680.2624094429245,1,0.0,-0.010209173997975385,0.011077911403097402,0.008024138387642557,0.01028841636627866,0.2512618940049476
2022-07-13,677.24,693.28,695.37,675.44,15.95M,-2.44%,15950000.0,-2.44,HDBK,693.146,684.794,673.9480000000001,687.756216665241,685.003067811037,679.9745609245507,1,0.0,-0.024388838468962892,0.01616631291633073,0.011902435789775958,0.011916103857890305,0.2512618940049476
2022-07-14,673.85,679.31,684.62,672.95,10.37M,-0.50%,10370000.0,-0.5,HDBK,688.682,684.946,675.6875,683.1208111101607,682.9752372999393,679.3912694079268,1,0.0,-0.005005611009391009,0.011827114533408165,0.012028151488661506,0.010889473874439216,0.2512618940049476
2022-07-15,679.33,674.82,680.76,671.73,13.60M,0.81%,13600000.0,0.81,HDBK,685.184,685.359,677.4905000000001,681.8572074067738,682.3124668817685,679.3854342262194,0,-1.0,0.00813237367366626,0.013296000930622274,0.012230463598796181,0.010923843785578254,0.2512618940049476
2022-07-18,672.1,672.33,681.35,669.36,20.33M,-1.06%,20330000.0,-1.06,HDBK,679.3380000000001,684.955,678.124,678.6048049378493,680.455654721447,678.6915833475318,0,0.0,-0.010642839268102389,0.011713080794203634,0.012734097885463123,0.009960133864191176,0.2512618940049476
2022-07-19,672.35,666.84,677.59,666.84,15.79M,0.04%,15790000.0,0.04,HDBK,674.974,684.728,678.4105,676.5198699585662,678.9818993175475,678.0876230287192,0,0.0,0.00037196845707487824,0.012253062155808793,0.01272167550995686,0.009683512831813337,0.2512618940049476
2022-07-20,680.83,678.26,683.85,675.94,20.35M,1.26%,20350000.0,1.26,HDBK,675.692,684.4190000000001,679.2785,677.9565799723775,679.3179176234479,678.3488017878888,0,0.0,0.012612478619766554,0.009456400387743223,0.012582377455063737,0.009965632906358622,0.2512618940049476
2022-07-21,678.69,678.59,683.05,677.36,12.64M,-0.32%,12640000.0,-0.32,HDBK,676.6600000000001,682.671,679.917,678.2010533149185,679.203750782821,678.3812968557089,0,0.0,-0.003143222243438104,0.009188992689484993,0.01081933803770478,0.009997854539672106,0.2512618940049476
2022-07-22,694.52,681.3,696.77,679.51,12.73M,2.33%,12730000.0,2.33,HDBK,679.6980000000001,682.441,680.8820000000001,683.6407022099456,681.9885233677626,679.9183162027842,1,1.0,0.023324345430166815,0.013462292325903659,0.013572436198782872,0.010821799391781042,0.2512618940049476
2024-01-02,847.44,847.29,849.29,842.25,29.24M,22.02%,29240000.0,22.02,HDBK,714.7660000000001,697.052,689.432,738.2404681399638,712.0706100281694,695.8727622787095,1,0.0,0.22018084432413754,0.09533603852122931,0.07120730060313205,0.05009304126878195,0.2512618940049476
2024-01-03,834.37,848.89,850.23,832.4,28.39M,-1.54%,28390000.0,-1.54,HDBK,747.17,711.072,697.5865,770.2836454266426,734.3068627503204,709.0629753950229,1,0.0,-0.01542292079675267,0.09765283509485763,0.07148076683157469,0.050286887191280584,0.2512618940049476
2024-01-04,843.33,836.92,845.37,833.28,26.73M,1.07%,26730000.0,1.07,HDBK,779.6700000000001,727.681,706.2375,794.6324302844284,754.1292513411712,721.8503110716874,1,0.0,0.010738641130433768,0.09782369285197254,0.06986910503571678,0.050189210337858454,0.2512618940049476
2024-01-05,839.01,841.48,850.33,831.98,31.89M,-0.51%,31890000.0,-0.51,HDBK,811.734,744.197,714.5715,809.4249535229524,769.5621147336856,733.0083766839077,1,0.0,-0.0051225498915016265,0.09808168789579533,0.06987452995259795,0.05030387732121599,0.2512618940049476
2024-01-08,829.66,837.17,839.09,827.94,18.00M,-1.11%,18000000.0,-1.11,HDBK,838.7620000000001,759.23,722.2945,816.1699690153016,780.4890029639246,742.2132931902022,1,0.0,-0.011144086482878679,0.10129746717303109,0.07062591910017058,0.05054919156575524,0.2512618940049476
2024-01-09,823.2,831.51,836.82,821.33,25.33M,-0.78%,25330000.0,-0.78,HDBK,833.914,774.3399999999999,729.6475,818.5133126768678,788.2546387886655,749.9263128863734,1,0.0,-0.007786322107851351,0.009988457348933524,0.07048406975151991,0.05068656309732732,0.2512618940049476
2024-01-10,825.92,819.46,827.91,818.66,16.12M,0.33%,16120000.000000002,0.33,HDBK,832.2239999999999,789.697,737.2125000000001,820.9822084512452,795.1028862816353,757.163806897195,1,0.0,0.00330417881438283,0.008905804696292478,0.07038800085500704,0.05062553970797944,0.2512618940049476
2024-01-11,822.45,827.94,829.39,819.46,18.31M,-0.42%,18310000.0,-0.42,HDBK,828.048,803.859,744.139,821.4714723008302,800.0750887758834,763.3815395736526,1,0.0,-0.004201375435877508,0.005364818220280618,0.07085643692465762,0.05073767613817659,0.2512618940049476
2024-01-12,818.56,823.95,825.94,814.77,19.77M,-0.47%,19770000.0,-0.47,HDBK,823.958,817.846,750.2585000000001,820.5009815338869,803.4359817257227,768.6366310428285,1,0.0,-0.004729770806736089,0.005365268334217388,0.0709184327613723,0.05081251643128582,0.2512618940049476
2024-01-15,834.32,821.81,838.36,819.76,28.32M,1.93%,28320000.0,1.93,HDBK,824.89,831.826,757.1335,825.1073210225913,809.0512577755914,774.8921899911306,1,0.0,0.01925332290852233,0.010902246810906211,0.07091474420438294,0.05082051979749464,0.2512618940049476
2024-01-16,837.49,834.42,839.74,826.99,25.32M,0.38%,25320000.0,0.38,HDBK,827.7479999999999,830.8309999999999,763.9415,829.2348806817276,814.2219381800293,780.8538861824516,1,0.0,0.0037995013903537878,0.009686775022869376,0.010474915520188253,0.0508341558925009,0.2512618940049476
2024-01-17,766.84,783.05,796.42,762.3,170.15M,-8.44%,170150000.0,-8.44,HDBK,815.932,824.0780000000001,767.575,808.4365871211519,805.6070403291149,779.5192303555514,1,0.0,-0.08435921622944753,0.04048136593049118,0.028352839062695527,0.05492476674485886,0.2512618940049476
2024-01-18,741.23,745.15,755.62,738.19,161.07M,-3.34%,161070000.0,-3.34,HDBK,799.688,813.868,770.7745,786.0343914141013,793.9021239056393,775.872636988356,0,-1.0,-0.033396797245840104,0.040810348285219775,0.028542039226884214,0.05522567928913224,0.2512618940049476
2024-01-19,733.5,751.11,753.25,732.38,109.60M,-1.04%,109600000.0,-1.04,HDBK,782.676,803.317,773.757,768.5229276094009,782.9199195591594,771.8371477513698,0,0.0,-0.010428611901838858,0.040358291928578226,0.02844006392422395,0.05529499231071475,0.2512618940049476
2024-01-20,737.59,739.76,745.99,736.17,25.84M,0.56%,25840000.0,0.56,HDBK,763.33,794.11,776.67,758.2119517396006,774.6781160029486,768.5755146321917,0,0.0,0.005576005453306054,0.03729271407934911,0.02904433993972009,0.05529170466551224,0.2512618940049476
2024-01-23,711.9,730.68,735.52,710.73,115.47M,-3.48%,115470000.0,-3.48,HDBK,738.2120000000001,782.98,778.6600000000001,742.7746344930671,763.2639130933217,763.177846571983,0,0.0,-0.034829647907374084,0.034012548970766505,0.029926752435653365,0.05592286816896823,0.2512618940049476
2024-01-24,726.14,688.41,727.42,688.41,86.00M,2.00%,86000000.0,2.0,HDBK,730.072,773.0020000000001,781.3495,737.2297563287115,756.5141107127176,759.6504326127465,0,0.0,0.020002809383340425,0.024005171881631693,0.0314278858244373,0.056023778533833786,0.2512618940049476
2024-01-25,715.67,724.45,726.87,707.94,98.94M,-1.44%,98940000.0,-1.44,HDBK,724.96,762.324,783.0915,730.0431708858076,749.0879087649507,755.4618199829611,0,0.0,-0.01441870713636495,0.020787176693985287,0.031300033156297126,0.05616172197572726,0.2512618940049476
2024-01-29,725.52,722.23,729.58,721.11,65.65M,1.38%,65650000.00000001,1.38,HDBK,723.3639999999999,753.02,785.433,728.5354472572051,744.8028344440505,752.610218079822,0,0.0,0.013763326672908027,0.02248338417957615,0.03239336080561757,0.05617800024983223,0.2512618940049476
2024-01-30,720.36,725.47,729.78,718.66,41.73M,-0.71%,41730000.0,-0.71,HDBK,719.9179999999999,741.624,786.725,725.8102981714701,740.3586827269504,749.5387687388865,0,0.0,-0.00711214025802176,0.02213044598666085,0.030637197149097996,0.056059198674363264,0.2512618940049476
2024-01-31,729.46,717.96,735.64,716.62,65.76M,1.26%,65760000.00000001,1.26,HDBK,723.43,730.821,780.826,727.0268654476467,738.3771040493231,747.6265050494687,0,0.0,0.012632572602587544,0.01486542115659296,0.031331364131720996,0.023572499211320257,0.2512618940049476
2024-02-01,731.36,730.71,734.97,726.22,32.69M,0.26%,32689999.999999996,0.26,HDBK,724.4739999999999,727.273,775.6755,728.4712436317645,737.1012669494461,746.0773140923765,0,0.0,0.0026046664656047547,0.012279226921513153,0.019074975163816895,0.023585950230501942,0.2512618940049476
2024-02-02,721.28,735.67,738.59,719.24,44.87M,-1.38%,44870000.0,-1.38,HDBK,725.5959999999999,725.278,769.5730000000001,726.0741624211764,734.2246729586376,743.7156651311977,0,0.0,-0.013782542113323193,0.012074718176590601,0.016632432162871937,0.02328949408298296,0.2512618940049476
2024-02-05,720.63,721.21,724.15,715.25,38.61M,-0.09%,38610000.0,-0.09,HDBK,724.618,723.991,763.654,724.2594416141176,731.7529142388853,741.517030356798,0,0.0,-0.0009011756876663446,0.009988946454940554,0.016405443204778818,0.023331444599648483,0.2512618940049476
2024-02-06,720.26,720.98,723.05,714.52,41.08M,-0.05%,41080000.0,-0.05,HDBK,724.5980000000001,722.258,758.184,722.9262944094118,729.6632934681788,739.4925512751983,0,0.0,-0.0005134396292133525,0.009452513708368221,0.016219530104552897,0.023360519354092366,0.2512618940049476
2024-02-07,713.2,724.7,725.1,711.55,54.84M,-0.98%,54840000.0,-0.98,HDBK,721.346,722.388,752.684,719.6841962729412,726.6699673830553,736.9884987727984,0,0.0,-0.00980201593868868,0.006956924984313942,0.012022623812736789,0.02336945331675178,0.2512618940049476
2024-02-08,699.78,713.15,717.69,698.51,69.11M,-1.88%,69110000.0,-1.88,HDBK,715.03,719.752,746.377,713.0494641819608,721.7808824043179,733.444832223008,0,0.0,-0.01881660123387563,0.008018942926397809,0.011172146001425333,0.02338570068619877,0.2512618940049476
2024-02-09,700.06,694.35,705.34,691.78,56.64M,0.04%,56640000.0,0.04,HDBK,710.786,718.191,740.2574999999999,708.719642787974,717.8316310580782,730.2653243922454,0,0.0,0.00040012575380821147,0.008302945772248825,0.010548164914552915,0.023447417411753164,0.2512618940049476
2024-02-12,693.28,698.09,705.07,689.96,34.45M,-0.97%,34450000.0,-0.97,HDBK,705.316,714.967,733.9935,703.5730951919827,713.3676981384275,726.7429125453648,0,0.0,-0.009684884152786899,0.00789294562168941,0.0091275226895944,0.023439970036972662,0.2512618940049476
